"Project","File","Line","Column","Code","Category","Message"
"D:\Repositories\meepleai-monorepo-frontend\meepleai-monorepo\apps\api\src\Api\Api.csproj","D:\Repositories\meepleai-monorepo-frontend\meepleai-monorepo\apps\api\src\Api\BoundedContexts\GameManagement\Infrastructure\Persistence\GameSessionRepository.cs","140","46","CA1062","CodeAnalysis","Nel metodo visibile esternamente 'Task GameSessionRepository.AddAsync(GameSession session, CancellationToken cancellationToken = default(CancellationToken))' convalidare il parametro 'session' in modo che non sia Null prima di usarlo. Se appropriato, generare un'eccezione 'ArgumentNullException' quando l'argomento ├¿ 'null'. (https://learn.microsoft.com/dotnet/fundamentals/code-analysis/quality-rules/ca1062)"
"D:\Repositories\meepleai-monorepo-frontend\meepleai-monorepo\apps\api\src\Api\Api.csproj","D:\Repositories\meepleai-monorepo-frontend\meepleai-monorepo\apps\api\src\Api\BoundedContexts\Administration\Domain\Repositories\IAlertRuleRepository.cs","12","5","MA0016","Other","Prefer using collection abstraction instead of implementation (https://github.com/meziantou/Meziantou.Analyzer/blob/main/docs/Rules/MA0016.md)"
"D:\Repositories\meepleai-monorepo-frontend\meepleai-monorepo\apps\api\src\Api\Api.csproj","D:\Repositories\meepleai-monorepo-frontend\meepleai-monorepo\apps\api\src\Api\BoundedContexts\DocumentProcessing\Domain\Services\PdfQualityValidationDomainService.cs","43","14","CA1062","CodeAnalysis","Nel metodo visibile esternamente 'PdfQualityValidationResult PdfQualityValidationDomainService.ValidateExtractionQuality(TextExtractionResult result, string sourceName, string requestId)' convalidare il parametro 'result' in modo che non sia Null prima di usarlo. Se appropriato, generare un'eccezione 'ArgumentNullException' quando l'argomento ├¿ 'null'. (https://learn.microsoft.com/dotnet/fundamentals/code-analysis/quality-rules/ca1062)"
"D:\Repositories\meepleai-monorepo-frontend\meepleai-monorepo\apps\api\src\Api\Api.csproj","D:\Repositories\meepleai-monorepo-frontend\meepleai-monorepo\apps\api\src\Api\BoundedContexts\Administration\Domain\Repositories\IAlertRuleRepository.cs","13","5","MA0016","Other","Prefer using collection abstraction instead of implementation (https://github.com/meziantou/Meziantou.Analyzer/blob/main/docs/Rules/MA0016.md)"
"D:\Repositories\meepleai-monorepo-frontend\meepleai-monorepo\apps\api\src\Api\Api.csproj","D:\Repositories\meepleai-monorepo-frontend\meepleai-monorepo\apps\api\src\Api\BoundedContexts\Administration\Domain\Repositories\IAlertRuleRepository.cs","14","5","MA0016","Other","Prefer using collection abstraction instead of implementation (https://github.com/meziantou/Meziantou.Analyzer/blob/main/docs/Rules/MA0016.md)"
"D:\Repositories\meepleai-monorepo-frontend\meepleai-monorepo\apps\api\src\Api\Api.csproj","D:\Repositories\meepleai-monorepo-frontend\meepleai-monorepo\apps\api\src\Api\BoundedContexts\Administration\Domain\Repositories\IAlertConfigurationRepository.cs","12","5","MA0016","Other","Prefer using collection abstraction instead of implementation (https://github.com/meziantou/Meziantou.Analyzer/blob/main/docs/Rules/MA0016.md)"
"D:\Repositories\meepleai-monorepo-frontend\meepleai-monorepo\apps\api\src\Api\Api.csproj","D:\Repositories\meepleai-monorepo-frontend\meepleai-monorepo\apps\api\src\Api\BoundedContexts\Administration\Domain\Repositories\IAlertConfigurationRepository.cs","13","5","MA0016","Other","Prefer using collection abstraction instead of implementation (https://github.com/meziantou/Meziantou.Analyzer/blob/main/docs/Rules/MA0016.md)"
"D:\Repositories\meepleai-monorepo-frontend\meepleai-monorepo\apps\api\src\Api\Api.csproj","D:\Repositories\meepleai-monorepo-frontend\meepleai-monorepo\apps\api\src\Api\BoundedContexts\Authentication\Application\Queries\ValidateApiKeyQueryHandler.cs","27","13","CA1062","CodeAnalysis","Nel metodo visibile esternamente 'Task<UserDto?> ValidateApiKeyQueryHandler.Handle(ValidateApiKeyQuery query, CancellationToken cancellationToken)' convalidare il parametro 'query' in modo che non sia Null prima di usarlo. Se appropriato, generare un'eccezione 'ArgumentNullException' quando l'argomento ├¿ 'null'. (https://learn.microsoft.com/dotnet/fundamentals/code-analysis/quality-rules/ca1062)"
"D:\Repositories\meepleai-monorepo-frontend\meepleai-monorepo\apps\api\src\Api\Api.csproj","D:\Repositories\meepleai-monorepo-frontend\meepleai-monorepo\apps\api\src\Api\BoundedContexts\Authentication\Application\EventHandlers\OAuthAccountUnlinkedEventHandler.cs","16","17","S6672","Other","Update this logger to use its enclosing type. (https://rules.sonarsource.com/csharp/RSPEC-6672)"
"D:\Repositories\meepleai-monorepo-frontend\meepleai-monorepo\apps\api\src\Api\Api.csproj","D:\Repositories\meepleai-monorepo-frontend\meepleai-monorepo\apps\api\src\Api\BoundedContexts\Authentication\Domain\ValueObjects\TotpSecret.cs","47","66","CA1062","CodeAnalysis","Nel metodo visibile esternamente 'TotpSecret.implicit operator string(TotpSecret secret)' convalidare il parametro 'secret' in modo che non sia Null prima di usarlo. Se appropriato, generare un'eccezione 'ArgumentNullException' quando l'argomento ├¿ 'null'. (https://learn.microsoft.com/dotnet/fundamentals/code-analysis/quality-rules/ca1062)"
"D:\Repositories\meepleai-monorepo-frontend\meepleai-monorepo\apps\api\src\Api\Api.csproj","D:\Repositories\meepleai-monorepo-frontend\meepleai-monorepo\apps\api\src\Api\BoundedContexts\DocumentProcessing\Domain\Services\PdfQualityValidationDomainService.cs","148","64","S1172","Other","Remove this unused method parameter '_'. (https://rules.sonarsource.com/csharp/RSPEC-1172)"
"D:\Repositories\meepleai-monorepo-frontend\meepleai-monorepo\apps\api\src\Api\Api.csproj","D:\Repositories\meepleai-monorepo-frontend\meepleai-monorepo\apps\api\src\Api\BoundedContexts\Authentication\Application\Handlers\BulkImportApiKeysCommandHandler.cs","224","13","CA1031","CodeAnalysis","Modificare 'ProcessApiKeyImportsAsync' in modo da rilevare un tipo di eccezione consentito pi├╣ specifico o generare di nuovo l'eccezione (https://learn.microsoft.com/dotnet/fundamentals/code-analysis/quality-rules/ca1031)"
"D:\Repositories\meepleai-monorepo-frontend\meepleai-monorepo\apps\api\src\Api\Api.csproj","D:\Repositories\meepleai-monorepo-frontend\meepleai-monorepo\apps\api\src\Api\SharedKernel\Domain\Validation\ValidationExtensions.cs","394","16","CA1062","CodeAnalysis","Nel metodo visibile esternamente 'Result<T> ValidationExtensions.Then<T>(Result<T> result, Func<T, Result<T>> validator)' convalidare il parametro 'validator' in modo che non sia Null prima di usarlo. Se appropriato, generare un'eccezione 'ArgumentNullException' quando l'argomento ├¿ 'null'. (https://learn.microsoft.com/dotnet/fundamentals/code-analysis/quality-rules/ca1062)"
"D:\Repositories\meepleai-monorepo-frontend\meepleai-monorepo\apps\api\src\Api\Api.csproj","D:\Repositories\meepleai-monorepo-frontend\meepleai-monorepo\apps\api\src\Api\SharedKernel\Domain\Validation\ValidationExtensions.cs","389","13","CA1062","CodeAnalysis","Nel metodo visibile esternamente 'Result<T> ValidationExtensions.Then<T>(Result<T> result, Func<T, Result<T>> validator)' convalidare il parametro 'result' in modo che non sia Null prima di usarlo. Se appropriato, generare un'eccezione 'ArgumentNullException' quando l'argomento ├¿ 'null'. (https://learn.microsoft.com/dotnet/fundamentals/code-analysis/quality-rules/ca1062)"
"D:\Repositories\meepleai-monorepo-frontend\meepleai-monorepo\apps\api\src\Api\Api.csproj","D:\Repositories\meepleai-monorepo-frontend\meepleai-monorepo\apps\api\src\Api\BoundedContexts\Administration\Domain\Entities\ReportExecution.cs","38","33","MA0002","Other","Use an overload that has a IEqualityComparer<string> or IComparer<string> parameter (https://github.com/meziantou/Meziantou.Analyzer/blob/main/docs/Rules/MA0002.md)"
"D:\Repositories\meepleai-monorepo-frontend\meepleai-monorepo\apps\api\src\Api\Api.csproj","D:\Repositories\meepleai-monorepo-frontend\meepleai-monorepo\apps\api\src\Api\BoundedContexts\Authentication\Application\EventHandlers\OAuthAccountLinkedEventHandler.cs","16","17","S6672","Other","Update this logger to use its enclosing type. (https://rules.sonarsource.com/csharp/RSPEC-6672)"
"D:\Repositories\meepleai-monorepo-frontend\meepleai-monorepo\apps\api\src\Api\Api.csproj","D:\Repositories\meepleai-monorepo-frontend\meepleai-monorepo\apps\api\src\Api\BoundedContexts\Administration\Domain\Entities\ReportExecution.cs","78","24","MA0002","Other","Use an overload that has a IEqualityComparer<string> or IComparer<string> parameter (https://github.com/meziantou/Meziantou.Analyzer/blob/main/docs/Rules/MA0002.md)"
"D:\Repositories\meepleai-monorepo-frontend\meepleai-monorepo\apps\api\src\Api\Api.csproj","D:\Repositories\meepleai-monorepo-frontend\meepleai-monorepo\apps\api\src\Api\SharedKernel\Domain\Validation\ValidationExtensions.cs","410","14","CA1062","CodeAnalysis","Nel metodo visibile esternamente 'Result<T> ValidationExtensions.Must<T>(T value, Func<T, bool> predicate, Error error)' convalidare il parametro 'predicate' in modo che non sia Null prima di usarlo. Se appropriato, generare un'eccezione 'ArgumentNullException' quando l'argomento ├¿ 'null'. (https://learn.microsoft.com/dotnet/fundamentals/code-analysis/quality-rules/ca1062)"
"D:\Repositories\meepleai-monorepo-frontend\meepleai-monorepo\apps\api\src\Api\Api.csproj","D:\Repositories\meepleai-monorepo-frontend\meepleai-monorepo\apps\api\src\Api\BoundedContexts\WorkflowIntegration\Domain\ValueObjects\WorkflowUrl.cs","38","64","CA1062","CodeAnalysis","Nel metodo visibile esternamente 'WorkflowUrl.implicit operator string(WorkflowUrl url)' convalidare il parametro 'url' in modo che non sia Null prima di usarlo. Se appropriato, generare un'eccezione 'ArgumentNullException' quando l'argomento ├¿ 'null'. (https://learn.microsoft.com/dotnet/fundamentals/code-analysis/quality-rules/ca1062)"
"D:\Repositories\meepleai-monorepo-frontend\meepleai-monorepo\apps\api\src\Api\Api.csproj","D:\Repositories\meepleai-monorepo-frontend\meepleai-monorepo\apps\api\src\Api\BoundedContexts\Authentication\Application\Queries\PasswordReset\ValidatePasswordResetTokenQueryHandler.cs","40","9","CA1031","CodeAnalysis","Modificare 'Handle' in modo da rilevare un tipo di eccezione consentito pi├╣ specifico o generare di nuovo l'eccezione (https://learn.microsoft.com/dotnet/fundamentals/code-analysis/quality-rules/ca1031)"
"D:\Repositories\meepleai-monorepo-frontend\meepleai-monorepo\apps\api\src\Api\Api.csproj","D:\Repositories\meepleai-monorepo-frontend\meepleai-monorepo\apps\api\src\Api\BoundedContexts\Authentication\Application\Queries\PasswordReset\ValidatePasswordResetTokenQueryHandler.cs","30","43","CA1062","CodeAnalysis","Nel metodo visibile esternamente 'Task<ValidatePasswordResetTokenResult> ValidatePasswordResetTokenQueryHandler.Handle(ValidatePasswordResetTokenQuery query, CancellationToken cancellationToken)' convalidare il parametro 'query' in modo che non sia Null prima di usarlo. Se appropriato, generare un'eccezione 'ArgumentNullException' quando l'argomento ├¿ 'null'. (https://learn.microsoft.com/dotnet/fundamentals/code-analysis/quality-rules/ca1062)"
"D:\Repositories\meepleai-monorepo-frontend\meepleai-monorepo\apps\api\src\Api\Api.csproj","D:\Repositories\meepleai-monorepo-frontend\meepleai-monorepo\apps\api\src\Api\BoundedContexts\Administration\Application\Commands\AlertRules\UpdateAlertRuleCommand.cs","29","73","MA0002","Other","Use an overload that has a IEqualityComparer<string> or IComparer<string> parameter (https://github.com/meziantou/Meziantou.Analyzer/blob/main/docs/Rules/MA0002.md)"
"D:\Repositories\meepleai-monorepo-frontend\meepleai-monorepo\apps\api\src\Api\Api.csproj","D:\Repositories\meepleai-monorepo-frontend\meepleai-monorepo\apps\api\src\Api\BoundedContexts\Administration\Application\Queries\PromptEvaluation\GenerateEvaluationReportQueryHandler.cs","27","13","CA1062","CodeAnalysis","Nel metodo visibile esternamente 'Task<(string Report, string ContentType)> GenerateEvaluationReportQueryHandler.Handle(GenerateEvaluationReportQuery query, CancellationToken cancellationToken)' convalidare il parametro 'query' in modo che non sia Null prima di usarlo. Se appropriato, generare un'eccezione 'ArgumentNullException' quando l'argomento ├¿ 'null'. (https://learn.microsoft.com/dotnet/fundamentals/code-analysis/quality-rules/ca1062)"
"D:\Repositories\meepleai-monorepo-frontend\meepleai-monorepo\apps\api\src\Api\Api.csproj","D:\Repositories\meepleai-monorepo-frontend\meepleai-monorepo\apps\api\src\Api\BoundedContexts\Authentication\Application\Handlers\BulkImportApiKeysCommandHandler.cs","234","45","MA0051","Other","Method is too long (89 lines; maximum allowed: 60) (https://github.com/meziantou/Meziantou.Analyzer/blob/main/docs/Rules/MA0051.md)"
"D:\Repositories\meepleai-monorepo-frontend\meepleai-monorepo\apps\api\src\Api\Api.csproj","D:\Repositories\meepleai-monorepo-frontend\meepleai-monorepo\apps\api\src\Api\BoundedContexts\SystemConfiguration\Infrastructure\Persistence\FeatureFlagRepository.cs","65","39","CA1062","CodeAnalysis","Nel metodo visibile esternamente 'Task FeatureFlagRepository.AddAsync(FeatureFlag flag, CancellationToken cancellationToken = default(CancellationToken))' convalidare il parametro 'flag' in modo che non sia Null prima di usarlo. Se appropriato, generare un'eccezione 'ArgumentNullException' quando l'argomento ├¿ 'null'. (https://learn.microsoft.com/dotnet/fundamentals/code-analysis/quality-rules/ca1062)"
"D:\Repositories\meepleai-monorepo-frontend\meepleai-monorepo\apps\api\src\Api\Api.csproj","D:\Repositories\meepleai-monorepo-frontend\meepleai-monorepo\apps\api\src\Api\Infrastructure\Telemetry\SensitiveDataProcessor.cs","39","28","CA1062","CodeAnalysis","Nel metodo visibile esternamente 'void SensitiveDataProcessor.OnEnd(Activity activity)' convalidare il parametro 'activity' in modo che non sia Null prima di usarlo. Se appropriato, generare un'eccezione 'ArgumentNullException' quando l'argomento ├¿ 'null'. (https://learn.microsoft.com/dotnet/fundamentals/code-analysis/quality-rules/ca1062)"
"D:\Repositories\meepleai-monorepo-frontend\meepleai-monorepo\apps\api\src\Api\Api.csproj","D:\Repositories\meepleai-monorepo-frontend\meepleai-monorepo\apps\api\src\Api\BoundedContexts\SystemConfiguration\Infrastructure\Persistence\FeatureFlagRepository.cs","72","39","CA1062","CodeAnalysis","Nel metodo visibile esternamente 'Task FeatureFlagRepository.UpdateAsync(FeatureFlag flag, CancellationToken cancellationToken = default(CancellationToken))' convalidare il parametro 'flag' in modo che non sia Null prima di usarlo. Se appropriato, generare un'eccezione 'ArgumentNullException' quando l'argomento ├¿ 'null'. (https://learn.microsoft.com/dotnet/fundamentals/code-analysis/quality-rules/ca1062)"
"D:\Repositories\meepleai-monorepo-frontend\meepleai-monorepo\apps\api\src\Api\Api.csproj","D:\Repositories\meepleai-monorepo-frontend\meepleai-monorepo\apps\api\src\Api\BoundedContexts\DocumentProcessing\Application\Queries\GetChunkedUploadStatusQueryHandler.cs","23","61","CA1062","CodeAnalysis","Nel metodo visibile esternamente 'Task<ChunkedUploadStatusResult?> GetChunkedUploadStatusQueryHandler.Handle(GetChunkedUploadStatusQuery request, CancellationToken cancellationToken)' convalidare il parametro 'request' in modo che non sia Null prima di usarlo. Se appropriato, generare un'eccezione 'ArgumentNullException' quando l'argomento ├¿ 'null'. (https://learn.microsoft.com/dotnet/fundamentals/code-analysis/quality-rules/ca1062)"
"D:\Repositories\meepleai-monorepo-frontend\meepleai-monorepo\apps\api\src\Api\Api.csproj","D:\Repositories\meepleai-monorepo-frontend\meepleai-monorepo\apps\api\src\Api\BoundedContexts\SystemConfiguration\Infrastructure\Persistence\FeatureFlagRepository.cs","79","39","CA1062","CodeAnalysis","Nel metodo visibile esternamente 'Task FeatureFlagRepository.DeleteAsync(FeatureFlag flag, CancellationToken cancellationToken = default(CancellationToken))' convalidare il parametro 'flag' in modo che non sia Null prima di usarlo. Se appropriato, generare un'eccezione 'ArgumentNullException' quando l'argomento ├¿ 'null'. (https://learn.microsoft.com/dotnet/fundamentals/code-analysis/quality-rules/ca1062)"
