"FilePath","WarningCount","Rules","SampleMessages","FirstSeen"
"D:\Repositories\meepleai-monorepo-frontend\meepleai-monorepo\apps\api\src\Api\Infrastructure\Secrets\InfisicalSecretsClient.cs","44","CA1031;CA1062;MA0004;MA0048;S2139;S6667","File name must match type name (record InfisicalAuthResponse) (https://github.com/meziantou/Meziantou.Analyzer/blob/main/docs/Rules/MA0048.md) || File name must match type name (record InfisicalSecretResponse) (https://github.com/meziantou/Meziantou.Analyzer/blob/main/docs/Rules/MA0048.md) || File name must match type name (record InfisicalSecret) (https://github.com/meziantou/Meziantou.Analyzer/blob/main/docs/Rules/MA0048.md)","2025-12-13T19:34:35.4642806+01:00"
"D:\Repositories\meepleai-monorepo-frontend\meepleai-monorepo\apps\api\src\Api\Infrastructure\EntityConfigurations\Authentication\UserBackupCodeEntityConfiguration.cs","2","CA1062","Nel metodo visibile esternamente 'void UserBackupCodeEntityConfiguration.Configure(EntityTypeBuilder<UserBackupCodeEntity> builder)' convalidare il parametro 'builder' in modo che non sia Null prima di usarlo. Se appropriato, generare un'eccezione 'ArgumentNullException' quando l'argomento ├¿ 'null'. (https://learn.microsoft.com/dotnet/fundamentals/code-analysis/quality-rules/ca1062) || Nel metodo visibile esternamente 'void UserBackupCodeEntityConfiguration.Configure(EntityTypeBuilder<UserBackupCodeEntity> builder)' convalidare il parametro 'builder' in modo che non sia Null prima di usarlo. Se appropriato, generare un'eccezione 'ArgumentNullException' quando l'argomento ├¿ 'null'. (https://learn.microsoft.com/dotnet/fundamentals/code-analysis/quality-rules/ca1062)","2025-12-13T19:34:35.4599113+01:00"
"D:\Repositories\meepleai-monorepo-frontend\meepleai-monorepo\apps\api\src\Api\Infrastructure\EntityConfigurations\Authentication\UserEntityConfiguration.cs","2","CA1062","Nel metodo visibile esternamente 'void UserEntityConfiguration.Configure(EntityTypeBuilder<UserEntity> builder)' convalidare il parametro 'builder' in modo che non sia Null prima di usarlo. Se appropriato, generare un'eccezione 'ArgumentNullException' quando l'argomento ├¿ 'null'. (https://learn.microsoft.com/dotnet/fundamentals/code-analysis/quality-rules/ca1062) || Nel metodo visibile esternamente 'void UserEntityConfiguration.Configure(EntityTypeBuilder<UserEntity> builder)' convalidare il parametro 'builder' in modo che non sia Null prima di usarlo. Se appropriato, generare un'eccezione 'ArgumentNullException' quando l'argomento ├¿ 'null'. (https://learn.microsoft.com/dotnet/fundamentals/code-analysis/quality-rules/ca1062)","2025-12-13T19:34:35.4600612+01:00"
"D:\Repositories\meepleai-monorepo-frontend\meepleai-monorepo\apps\api\src\Api\Infrastructure\Secrets\IInfisicalClient.cs","2","MA0048","File name must match type name (record SecretVersion) (https://github.com/meziantou/Meziantou.Analyzer/blob/main/docs/Rules/MA0048.md) || File name must match type name (record SecretVersion) (https://github.com/meziantou/Meziantou.Analyzer/blob/main/docs/Rules/MA0048.md)","2025-12-13T19:34:35.4635955+01:00"
"D:\Repositories\meepleai-monorepo-frontend\meepleai-monorepo\apps\api\src\Api\Infrastructure\EntityConfigurations\Authentication\UserSessionEntityConfiguration.cs","2","CA1062","Nel metodo visibile esternamente 'void UserSessionEntityConfiguration.Configure(EntityTypeBuilder<UserSessionEntity> builder)' convalidare il parametro 'builder' in modo che non sia Null prima di usarlo. Se appropriato, generare un'eccezione 'ArgumentNullException' quando l'argomento ├¿ 'null'. (https://learn.microsoft.com/dotnet/fundamentals/code-analysis/quality-rules/ca1062) || Nel metodo visibile esternamente 'void UserSessionEntityConfiguration.Configure(EntityTypeBuilder<UserSessionEntity> builder)' convalidare il parametro 'builder' in modo che non sia Null prima di usarlo. Se appropriato, generare un'eccezione 'ArgumentNullException' quando l'argomento ├¿ 'null'. (https://learn.microsoft.com/dotnet/fundamentals/code-analysis/quality-rules/ca1062)","2025-12-13T19:34:35.4601922+01:00"
"D:\Repositories\meepleai-monorepo-frontend\meepleai-monorepo\apps\api\src\Api\Infrastructure\EntityConfigurations\WorkflowIntegration\WorkflowErrorLogEntityConfiguration.cs","2","CA1062","Nel metodo visibile esternamente 'void WorkflowErrorLogEntityConfiguration.Configure(EntityTypeBuilder<WorkflowErrorLogEntity> builder)' convalidare il parametro 'builder' in modo che non sia Null prima di usarlo. Se appropriato, generare un'eccezione 'ArgumentNullException' quando l'argomento ├¿ 'null'. (https://learn.microsoft.com/dotnet/fundamentals/code-analysis/quality-rules/ca1062) || Nel metodo visibile esternamente 'void WorkflowErrorLogEntityConfiguration.Configure(EntityTypeBuilder<WorkflowErrorLogEntity> builder)' convalidare il parametro 'builder' in modo che non sia Null prima di usarlo. Se appropriato, generare un'eccezione 'ArgumentNullException' quando l'argomento ├¿ 'null'. (https://learn.microsoft.com/dotnet/fundamentals/code-analysis/quality-rules/ca1062)","2025-12-13T19:34:35.4632715+01:00"
"D:\Repositories\meepleai-monorepo-frontend\meepleai-monorepo\apps\api\src\Api\Infrastructure\EntityConfigurations\Authentication\UsedTotpCodeEntityConfiguration.cs","2","CA1062","Nel metodo visibile esternamente 'void UsedTotpCodeEntityConfiguration.Configure(EntityTypeBuilder<UsedTotpCodeEntity> builder)' convalidare il parametro 'builder' in modo che non sia Null prima di usarlo. Se appropriato, generare un'eccezione 'ArgumentNullException' quando l'argomento ├¿ 'null'. (https://learn.microsoft.com/dotnet/fundamentals/code-analysis/quality-rules/ca1062) || Nel metodo visibile esternamente 'void UsedTotpCodeEntityConfiguration.Configure(EntityTypeBuilder<UsedTotpCodeEntity> builder)' convalidare il parametro 'builder' in modo che non sia Null prima di usarlo. Se appropriato, generare un'eccezione 'ArgumentNullException' quando l'argomento ├¿ 'null'. (https://learn.microsoft.com/dotnet/fundamentals/code-analysis/quality-rules/ca1062)","2025-12-13T19:34:35.4597014+01:00"
"D:\Repositories\meepleai-monorepo-frontend\meepleai-monorepo\apps\api\src\Api\BoundedContexts\GameManagement\Application\Handlers\CreateRuleCommentCommandHandler.cs","2","CA1062","Nel metodo visibile esternamente 'Task<RuleCommentDto> CreateRuleCommentCommandHandler.Handle(CreateRuleCommentCommand command, CancellationToken cancellationToken)' convalidare il parametro 'command' in modo che non sia Null prima di usarlo. Se appropriato, generare un'eccezione 'ArgumentNullException' quando l'argomento ├¿ 'null'. (https://learn.microsoft.com/dotnet/fundamentals/code-analysis/quality-rules/ca1062) || Nel metodo visibile esternamente 'Task<RuleCommentDto> CreateRuleCommentCommandHandler.Handle(CreateRuleCommentCommand command, CancellationToken cancellationToken)' convalidare il parametro 'command' in modo che non sia Null prima di usarlo. Se appropriato, generare un'eccezione 'ArgumentNullException' quando l'argomento ├¿ 'null'. (https://learn.microsoft.com/dotnet/fundamentals/code-analysis/quality-rules/ca1062)","2025-12-13T19:34:35.4025507+01:00"
"D:\Repositories\meepleai-monorepo-frontend\meepleai-monorepo\apps\api\src\Api\Models\ValidationAccuracyBaselineDto.cs","2","MA0016","Prefer using collection abstraction instead of implementation (https://github.com/meziantou/Meziantou.Analyzer/blob/main/docs/Rules/MA0016.md) || Prefer using collection abstraction instead of implementation (https://github.com/meziantou/Meziantou.Analyzer/blob/main/docs/Rules/MA0016.md)","2025-12-13T19:34:35.4752029+01:00"
"D:\Repositories\meepleai-monorepo-frontend\meepleai-monorepo\apps\api\src\Api\BoundedContexts\Authentication\Application\Commands\ApiKeys\BulkImportApiKeysCommand.cs","2","MA0048","File name must match type name (record ApiKeyImportResultDto) (https://github.com/meziantou/Meziantou.Analyzer/blob/main/docs/Rules/MA0048.md) || File name must match type name (record ApiKeyImportResultDto) (https://github.com/meziantou/Meziantou.Analyzer/blob/main/docs/Rules/MA0048.md)","2025-12-13T19:34:35.3668001+01:00"
"D:\Repositories\meepleai-monorepo-frontend\meepleai-monorepo\apps\api\src\Api\BoundedContexts\Administration\Application\Handlers\GetAdminStatsQueryHandler.cs","2","CA1062","Nel metodo visibile esternamente 'Task<DashboardStatsDto> GetAdminStatsQueryHandler.Handle(GetAdminStatsQuery query, CancellationToken cancellationToken)' convalidare il parametro 'query' in modo che non sia Null prima di usarlo. Se appropriato, generare un'eccezione 'ArgumentNullException' quando l'argomento ├¿ 'null'. (https://learn.microsoft.com/dotnet/fundamentals/code-analysis/quality-rules/ca1062) || Nel metodo visibile esternamente 'Task<DashboardStatsDto> GetAdminStatsQueryHandler.Handle(GetAdminStatsQuery query, CancellationToken cancellationToken)' convalidare il parametro 'query' in modo che non sia Null prima di usarlo. Se appropriato, generare un'eccezione 'ArgumentNullException' quando l'argomento ├¿ 'null'. (https://learn.microsoft.com/dotnet/fundamentals/code-analysis/quality-rules/ca1062)","2025-12-13T19:34:35.3362973+01:00"
"D:\Repositories\meepleai-monorepo-frontend\meepleai-monorepo\apps\api\src\Api\Services\Pdf\PdfMetadataExtractor.cs","2","S2325","Make 'ParsePdfDate' a static method. (https://rules.sonarsource.com/csharp/RSPEC-2325) || Make 'ParsePdfDate' a static method. (https://rules.sonarsource.com/csharp/RSPEC-2325)","2025-12-13T19:34:35.4912856+01:00"
"D:\Repositories\meepleai-monorepo-frontend\meepleai-monorepo\apps\api\src\Api\BoundedContexts\Administration\Application\Handlers\GetAlertHistoryQueryHandler.cs","2","CA1062","Nel metodo visibile esternamente 'Task<List<AlertDto>> GetAlertHistoryQueryHandler.Handle(GetAlertHistoryQuery query, CancellationToken cancellationToken)' convalidare il parametro 'query' in modo che non sia Null prima di usarlo. Se appropriato, generare un'eccezione 'ArgumentNullException' quando l'argomento ├¿ 'null'. (https://learn.microsoft.com/dotnet/fundamentals/code-analysis/quality-rules/ca1062) || Nel metodo visibile esternamente 'Task<List<AlertDto>> GetAlertHistoryQueryHandler.Handle(GetAlertHistoryQuery query, CancellationToken cancellationToken)' convalidare il parametro 'query' in modo che non sia Null prima di usarlo. Se appropriato, generare un'eccezione 'ArgumentNullException' quando l'argomento ├¿ 'null'. (https://learn.microsoft.com/dotnet/fundamentals/code-analysis/quality-rules/ca1062)","2025-12-13T19:34:35.3365916+01:00"
"D:\Repositories\meepleai-monorepo-frontend\meepleai-monorepo\apps\api\src\Api\BoundedContexts\Administration\Application\Handlers\GetAllUsersQueryHandler.cs","2","CA1062","Nel metodo visibile esternamente 'Task<PagedResult<UserDto>> GetAllUsersQueryHandler.Handle(GetAllUsersQuery query, CancellationToken cancellationToken)' convalidare il parametro 'query' in modo che non sia Null prima di usarlo. Se appropriato, generare un'eccezione 'ArgumentNullException' quando l'argomento ├¿ 'null'. (https://learn.microsoft.com/dotnet/fundamentals/code-analysis/quality-rules/ca1062) || Nel metodo visibile esternamente 'Task<PagedResult<UserDto>> GetAllUsersQueryHandler.Handle(GetAllUsersQuery query, CancellationToken cancellationToken)' convalidare il parametro 'query' in modo che non sia Null prima di usarlo. Se appropriato, generare un'eccezione 'ArgumentNullException' quando l'argomento ├¿ 'null'. (https://learn.microsoft.com/dotnet/fundamentals/code-analysis/quality-rules/ca1062)","2025-12-13T19:34:35.3368776+01:00"
"D:\Repositories\meepleai-monorepo-frontend\meepleai-monorepo\apps\api\src\Api\Services\Pdf\ImageExtractionStrategy.cs","2","MA0016","Prefer using collection abstraction instead of implementation (https://github.com/meziantou/Meziantou.Analyzer/blob/main/docs/Rules/MA0016.md) || Prefer using collection abstraction instead of implementation (https://github.com/meziantou/Meziantou.Analyzer/blob/main/docs/Rules/MA0016.md)","2025-12-13T19:34:35.4907770+01:00"
"D:\Repositories\meepleai-monorepo-frontend\meepleai-monorepo\apps\api\src\Api\BoundedContexts\Administration\Application\Handlers\GetInfrastructureHealthQueryHandler.cs","2","CA1062","Nel metodo visibile esternamente 'Task<InfrastructureHealthResponse> GetInfrastructureHealthQueryHandler.Handle(GetInfrastructureHealthQuery request, CancellationToken cancellationToken)' convalidare il parametro 'request' in modo che non sia Null prima di usarlo. Se appropriato, generare un'eccezione 'ArgumentNullException' quando l'argomento ├¿ 'null'. (https://learn.microsoft.com/dotnet/fundamentals/code-analysis/quality-rules/ca1062) || Nel metodo visibile esternamente 'Task<InfrastructureHealthResponse> GetInfrastructureHealthQueryHandler.Handle(GetInfrastructureHealthQuery request, CancellationToken cancellationToken)' convalidare il parametro 'request' in modo che non sia Null prima di usarlo. Se appropriato, generare un'eccezione 'ArgumentNullException' quando l'argomento ├¿ 'null'. (https://learn.microsoft.com/dotnet/fundamentals/code-analysis/quality-rules/ca1062)","2025-12-13T19:34:35.3371109+01:00"
"D:\Repositories\meepleai-monorepo-frontend\meepleai-monorepo\apps\api\src\Api\BoundedContexts\Administration\Application\Handlers\GetPrometheusMetricsQueryHandler.cs","2","CA1062","Nel metodo visibile esternamente 'Task<PrometheusMetricsResponse> GetPrometheusMetricsQueryHandler.Handle(GetPrometheusMetricsQuery request, CancellationToken cancellationToken)' convalidare il parametro 'request' in modo che non sia Null prima di usarlo. Se appropriato, generare un'eccezione 'ArgumentNullException' quando l'argomento ├¿ 'null'. (https://learn.microsoft.com/dotnet/fundamentals/code-analysis/quality-rules/ca1062) || Nel metodo visibile esternamente 'Task<PrometheusMetricsResponse> GetPrometheusMetricsQueryHandler.Handle(GetPrometheusMetricsQuery request, CancellationToken cancellationToken)' convalidare il parametro 'request' in modo che non sia Null prima di usarlo. Se appropriato, generare un'eccezione 'ArgumentNullException' quando l'argomento ├¿ 'null'. (https://learn.microsoft.com/dotnet/fundamentals/code-analysis/quality-rules/ca1062)","2025-12-13T19:34:35.3375769+01:00"
"D:\Repositories\meepleai-monorepo-frontend\meepleai-monorepo\apps\api\src\Api\BoundedContexts\Administration\Application\Handlers\GetPromptTemplateByIdQueryHandler.cs","2","CA1062","Nel metodo visibile esternamente 'Task<PromptTemplateDto?> GetPromptTemplateByIdQueryHandler.Handle(GetPromptTemplateByIdQuery query, CancellationToken cancellationToken)' convalidare il parametro 'query' in modo che non sia Null prima di usarlo. Se appropriato, generare un'eccezione 'ArgumentNullException' quando l'argomento ├¿ 'null'. (https://learn.microsoft.com/dotnet/fundamentals/code-analysis/quality-rules/ca1062) || Nel metodo visibile esternamente 'Task<PromptTemplateDto?> GetPromptTemplateByIdQueryHandler.Handle(GetPromptTemplateByIdQuery query, CancellationToken cancellationToken)' convalidare il parametro 'query' in modo che non sia Null prima di usarlo. Se appropriato, generare un'eccezione 'ArgumentNullException' quando l'argomento ├¿ 'null'. (https://learn.microsoft.com/dotnet/fundamentals/code-analysis/quality-rules/ca1062)","2025-12-13T19:34:35.3378017+01:00"
"D:\Repositories\meepleai-monorepo-frontend\meepleai-monorepo\apps\api\src\Api\BoundedContexts\Administration\Application\Handlers\GetPromptTemplatesQueryHandler.cs","2","CA1062","Nel metodo visibile esternamente 'Task<(IReadOnlyList<PromptTemplateDto> Templates, int TotalCount)> GetPromptTemplatesQueryHandler.Handle(GetPromptTemplatesQuery query, CancellationToken cancellationToken)' convalidare il parametro 'query' in modo che non sia Null prima di usarlo. Se appropriato, generare un'eccezione 'ArgumentNullException' quando l'argomento ├¿ 'null'. (https://learn.microsoft.com/dotnet/fundamentals/code-analysis/quality-rules/ca1062) || Nel metodo visibile esternamente 'Task<(IReadOnlyList<PromptTemplateDto> Templates, int TotalCount)> GetPromptTemplatesQueryHandler.Handle(GetPromptTemplatesQuery query, CancellationToken cancellationToken)' convalidare il parametro 'query' in modo che non sia Null prima di usarlo. Se appropriato, generare un'eccezione 'ArgumentNullException' quando l'argomento ├¿ 'null'. (https://learn.microsoft.com/dotnet/fundamentals/code-analysis/quality-rules/ca1062)","2025-12-13T19:34:35.3380222+01:00"
"D:\Repositories\meepleai-monorepo-frontend\meepleai-monorepo\apps\api\src\Api\Services\Pdf\TableDetectionService.cs","2","S2325","Make 'NormalizeRow' a static method. (https://rules.sonarsource.com/csharp/RSPEC-2325) || Make 'NormalizeRow' a static method. (https://rules.sonarsource.com/csharp/RSPEC-2325)","2025-12-13T19:34:35.4917148+01:00"
"D:\Repositories\meepleai-monorepo-frontend\meepleai-monorepo\apps\api\src\Api\BoundedContexts\Administration\Application\Handlers\GetPromptVersionsQueryHandler.cs","2","CA1062","Nel metodo visibile esternamente 'Task<IReadOnlyList<PromptVersionDto>> GetPromptVersionsQueryHandler.Handle(GetPromptVersionsQuery query, CancellationToken cancellationToken)' convalidare il parametro 'query' in modo che non sia Null prima di usarlo. Se appropriato, generare un'eccezione 'ArgumentNullException' quando l'argomento ├¿ 'null'. (https://learn.microsoft.com/dotnet/fundamentals/code-analysis/quality-rules/ca1062) || Nel metodo visibile esternamente 'Task<IReadOnlyList<PromptVersionDto>> GetPromptVersionsQueryHandler.Handle(GetPromptVersionsQuery query, CancellationToken cancellationToken)' convalidare il parametro 'query' in modo che non sia Null prima di usarlo. Se appropriato, generare un'eccezione 'ArgumentNullException' quando l'argomento ├¿ 'null'. (https://learn.microsoft.com/dotnet/fundamentals/code-analysis/quality-rules/ca1062)","2025-12-13T19:34:35.3382062+01:00"
